,LIMIT_BAL,80%,match 100,MatchA,Match J,Match JUN,MatchM,default,STAT_AUG,BILL_JUL,PAID_AUG,Bal_AUG,STAT_JUL,BILL_JUN,PAID_JUL,Bal_JUL,STAT_JUN,BILL_MAY,PAID_JUN,Bal_JUN,STAT_MAY,BILL_APR,PAID_MAY,Bal_MAY
12119,20000,16000,0,1,1,1,1,1,2,17251,1000,16251,2,17672,1000,16672,2,17250,0,17250,2,18305,1500,16805
12120,20000,16000,0,1,1,1,1,0,0,18255,1600,16655,0,18468,813,17655,0,19715,1700,18015,0,19250,0,19250
12121,30000,24000,0,0,0,0,0,1,-1,390,390,0,-1,390,390,0,-1,390,390,0,-1,1320,1320,0
12122,20000,16000,0,0,0,0,0,0,-1,20330,17000,3330,-1,13463,0,13463,2,9192,0,9192,0,7315,0,7315
12123,50000,40000,0,0,0,0,0,0,2,34554,2000,32554,2,35690,2000,33690,2,34817,0,34817,2,36252,2000,34252
12124,80000,64000,0,0,0,0,0,0,0,15631,2008,13623,0,13402,1009,12393,0,13197,2005,11192,0,11624,507,11117
12125,30000,24000,0,0,0,0,1,0,0,23574,1696,21878,0,24583,1705,22878,0,24915,1037,23878,0,25280,915,24365
12126,20000,16000,0,0,0,0,0,0,0,14212,1000,13212,2,14694,1000,13694,0,13807,700,13107,0,14412,1000,13412
12127,210000,168000,0,0,0,0,0,0,0,54331,2600,51731,0,55827,3000,52827,0,57295,3000,54295,0,58571,2200,56371
12128,40000,32000,0,0,0,0,0,1,0,27794,1772,26022,0,29333,2311,27022,0,29816,1100,28716,2,30577,1400,29177
12129,360000,288000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12130,180000,144000,0,0,0,0,0,0,-1,7843,5000,2843,0,13084,6022,7062,0,926,2566,-1640,-1,711,711,0
12131,110000,88000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12132,160000,128000,0,1,0,0,0,0,0,160336,5000,155336,0,92820,15000,77820,0,91449,5000,86449,0,89559,7000,82559
12133,20000,16000,0,1,1,0,0,1,0,18871,1292,17579,0,17700,1166,16534,0,390,390,0,-1,1320,1320,0
12134,30000,24000,1,1,1,1,1,0,2,36775,2206,34569,0,36914,1500,35414,0,33305,2000,31305,0,33688,6000,27688
12135,250000,200000,0,1,1,1,1,0,0,210513,8000,202513,0,214696,7682,207014,0,219218,7979,211239,0,228900,13350,215550
12136,360000,288000,1,1,1,0,0,1,2,380523,16500,364023,2,372735,6,372729,2,290210,10306,279904,0,290551,10876,279675
12137,30000,24000,0,1,0,0,0,0,0,27987,2000,25987,0,1812,2000,-188,-1,0,0,0,-1,0,0,0
12138,200000,160000,0,0,0,0,0,0,-1,1890,1890,0,-1,1260,0,1260,0,630,0,630,0,630,630,0
12139,30000,24000,0,0,0,0,0,1,2,390,0,390,2,390,390,0,-1,390,390,0,-1,390,390,0
12140,360000,288000,0,0,0,0,0,0,-1,68117,50154,17963,0,39105,39105,0,-1,54456,54456,0,-1,46153,46153,0
12141,50000,40000,0,0,0,0,0,0,0,4400,1000,3400,0,0,0,0,0,1704,1704,0,-1,3715,2011,1704
12142,500000,400000,0,0,0,0,0,0,0,306661,15000,291661,0,306438,10000,296438,2,298068,10003,288065,0,293489,10000,283489
12143,150000,120000,0,0,0,0,0,0,0,116684,4235,112449,0,101581,3161,98420,0,77741,2647,75094,0,77264,2669,74595
12144,100000,80000,0,1,1,0,0,1,2,100337,5000,95337,0,100585,2623,97962,0,52041,2500,49541,0,70731,32000,38731
12145,250000,200000,0,0,0,0,0,0,0,56412,2012,54400,0,37764,72791,-35027,-1,23876,16891,6985,0,16891,0,16891
12146,160000,128000,0,1,0,0,0,1,0,132275,4026,128249,0,57318,1492,55826,0,42978,860,42118,0,0,0,0
12147,100000,80000,0,0,0,0,0,0,0,27865,2049,25816,0,11166,1045,10121,0,32261,23610,8651,0,7961,4000,3961
12148,30000,24000,0,0,0,0,0,0,0,19563,2000,17563,0,20929,2000,18929,0,21280,1000,20280,0,21724,787,20937
12149,100000,80000,0,1,1,0,0,0,2,98503,0,98503,2,98949,3900,95049,0,48552,1801,46751,0,49545,1800,47745
12150,50000,40000,0,1,1,1,1,1,2,46872,2000,44872,2,49974,4200,45774,2,50023,1170,48853,3,53367,4300,49067
12151,70000,56000,0,0,1,1,1,1,0,61285,7064,54221,2,59727,0,59727,4,60669,2500,58169,3,59442,0,59442
12152,80000,64000,0,0,0,0,0,1,-1,5655,5655,0,-1,1670,1676,-6,-1,3096,3096,0,-1,4590,4590,0
12153,80000,64000,0,0,0,0,0,0,0,0,0,0,0,492,492,0,-1,0,0,0,-1,0,0,0
12154,240000,192000,0,0,0,0,0,1,0,38257,5000,33257,0,37607,0,37607,2,40924,4000,36924,0,43546,3000,40546
12155,60000,48000,0,0,0,0,0,0,0,31684,2000,29684,0,31837,2000,29837,0,32246,2000,30246,0,32122,1500,30622
12156,320000,256000,0,0,0,0,0,0,0,62680,3000,59680,0,62597,3017,59580,0,60080,2100,57980,0,55314,3000,52314
12157,150000,120000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,552,552,0,-1,252,0,252
12158,300000,240000,0,0,0,0,0,0,2,159556,7063,152493,0,32897,1005,31892,0,20992,1045,19947,0,12621,1004,11617
12159,70000,56000,0,0,0,0,0,1,2,43135,2000,41135,2,43924,1800,42124,2,44700,1800,42900,2,45634,1800,43834
12160,140000,112000,0,0,0,0,0,1,2,13818,600,13218,2,13994,700,13294,2,14222,600,13622,2,14537,700,13837
12161,70000,56000,0,0,0,0,0,0,-1,157,157,0,-1,157,157,0,-1,307,307,0,-1,507,507,0
12162,60000,48000,0,0,0,0,0,1,0,28227,1447,26780,0,28393,1393,27000,0,29149,1200,27949,0,28819,1000,27819
12163,30000,24000,0,1,1,1,1,0,2,27541,2000,25541,0,27785,1000,26785,0,28839,1500,27339,0,29412,1052,28360
12164,20000,16000,0,1,1,1,1,0,0,18483,1313,17170,0,19079,1299,17780,0,19060,670,18390,0,19061,686,18375
12165,230000,184000,0,0,0,0,0,0,-1,165,0,165,2,5908,5908,0,-1,283,283,0,-1,283,133,150
12166,90000,72000,0,0,1,1,1,1,2,75670,15000,60670,2,83772,10000,73772,3,83401,1500,81901,5,81487,0,81487
12167,230000,184000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12168,60000,48000,0,1,1,1,1,0,2,55709,2500,53209,0,54173,3200,50973,0,54065,1000,53065,2,57499,4500,52999
12169,170000,136000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,2485,2485,0
12170,50000,40000,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12171,100000,80000,0,1,0,0,0,0,0,94247,4046,90201,0,62919,4752,58167,0,10492,4000,6492,0,4809,4500,309
12172,130000,104000,0,0,0,0,0,0,0,15621,1000,14621,0,0,0,0,0,0,0,0,-2,0,0,0
12173,150000,120000,0,0,0,0,0,0,0,58158,1500,56658,0,24856,1000,23856,0,704,704,0,-1,1899,1899,0
12174,80000,64000,0,0,0,0,0,1,0,43232,1964,41268,0,32361,3428,28933,0,22382,7,22375,2,20509,1000,19509
12175,180000,144000,0,1,0,0,0,1,0,171079,8500,162579,0,126724,4600,122124,0,125786,5000,120786,0,127419,4600,122819
12176,80000,64000,0,1,1,1,0,0,0,70906,5000,65906,0,71474,3000,68474,0,72936,3000,69936,0,63912,3000,60912
12177,160000,128000,0,1,1,1,1,0,0,144978,5300,139678,0,141639,5053,136586,0,138383,5010,133373,0,134951,4850,130101
12178,30000,24000,0,1,1,1,0,0,0,29105,0,29105,2,58840,1060,57780,0,28840,1091,27749,0,1319,1319,0
12179,110000,88000,0,0,0,0,0,0,0,71796,3187,68609,0,73253,3244,70009,0,74138,2700,71438,0,75691,2748,72943
12180,100000,80000,0,0,0,0,0,1,2,77084,3600,73484,2,78308,3100,75208,2,79901,3000,76901,2,81630,3200,78430
12181,340000,272000,0,1,0,0,0,1,0,332032,12747,319285,0,280450,9582,270868,0,282510,20070,262440,0,281197,18092,263105
12182,70000,56000,0,1,0,0,0,0,0,60975,3000,57975,0,38546,1341,37205,0,37843,1359,36484,0,38632,1403,37229
12183,20000,16000,0,0,0,0,0,0,3,2250,0,2250,2,1500,0,1500,0,750,0,750,0,1650,1650,0
12184,200000,160000,0,0,0,0,0,0,-1,1560,1560,0,-1,0,0,0,-1,0,0,0,-2,0,0,0
12185,140000,112000,0,0,0,0,0,0,-1,190,190,0,-1,3260,3269,-9,-1,32617,32617,0,-1,20506,5000,15506
12186,230000,184000,0,0,0,0,0,0,0,127797,6500,121297,0,130490,6513,123977,0,110153,4601,105552,0,112253,5000,107253
12187,10000,8000,0,0,1,1,0,0,0,10398,2398,8000,0,10000,0,10000,2,10000,0,10000,0,0,0,0
12188,500000,400000,0,0,0,0,0,0,0,113409,5571,107838,0,114191,4152,110039,0,117285,5000,112285,0,120388,5000,115388
12189,150000,120000,0,0,0,0,0,0,2,122498,5000,117498,0,75782,3000,72782,0,71306,3000,68306,0,69737,3000,66737
12190,110000,88000,0,0,0,0,0,0,0,40091,2111,37980,0,40659,3009,37650,0,38529,1725,36804,0,30900,1500,29400
12191,90000,72000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12192,450000,360000,0,0,0,0,0,0,2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12193,210000,168000,0,0,0,0,0,0,-1,8475,8475,0,-1,5499,5499,0,-1,2960,2960,0,-1,670,670,0
12194,210000,168000,0,0,0,0,0,0,0,4168,4521,-353,-1,23067,24000,-933,-1,19972,10000,9972,0,45864,30000,15864
12195,20000,16000,0,0,0,0,0,0,0,7399,2000,5399,0,8574,2580,5994,0,7833,600,7233,0,6342,0,6342
12196,500000,400000,0,0,0,0,0,0,0,373137,25025,348112,0,316654,20000,296654,0,324049,15010,309039,0,294926,20000,274926
12197,500000,400000,0,0,0,0,0,0,-1,355,355,0,-1,1204,1204,0,-1,2378,2378,0,-1,6344,6344,0
12198,130000,104000,0,0,0,0,0,0,0,92857,4300,88557,0,95351,7400,87951,0,95525,3600,91925,0,96980,4000,92980
12199,90000,72000,0,0,0,0,0,0,0,37135,1800,35335,0,35141,1150,33991,0,33502,1200,32302,0,34173,1150,33023
12200,170000,136000,0,1,1,0,0,0,-1,168955,6409,162546,0,161351,7335,154016,0,126198,4448,121750,0,124746,4519,120227
12201,30000,24000,0,1,1,1,1,0,0,30475,5026,25449,0,27808,0,27808,2,31208,4000,27208,2,30582,0,30582
12202,130000,104000,0,0,0,0,0,1,-1,0,0,0,-1,497,497,0,-1,0,0,0,-1,186,186,0
12203,200000,160000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12204,20000,16000,0,1,1,0,0,1,2,20148,1200,18948,0,19845,397,19448,0,0,0,0,0,0,0,0
12205,240000,192000,0,0,0,0,0,0,0,67444,3038,64406,0,68461,3057,65404,0,69423,3000,66423,0,70843,3000,67843
12206,500000,400000,0,0,0,0,0,0,0,43838,2000,41838,0,25588,3000,22588,0,24648,2000,22648,0,23773,2657,21116
12207,140000,112000,0,0,0,0,0,0,0,56175,3888,52287,0,57666,2800,54866,0,59604,2800,56804,0,62480,3800,58680
12208,490000,392000,0,0,0,0,0,0,0,156094,9071,147023,0,159376,18944,140432,0,158235,10000,148235,0,163963,8030,155933
12209,50000,40000,0,0,0,0,0,0,-1,3506,1000,2506,0,19792,19286,506,0,19422,664,18758,0,19830,689,19141
12210,30000,24000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
12211,50000,40000,0,1,0,0,0,1,3,49967,0,49967,2,20036,2000,18036,0,20076,1000,19076,0,37615,1000,36615
12212,500000,400000,0,0,0,0,0,0,-1,285138,285138,0,-1,249445,4989,244456,0,222831,100,222731,0,200,200,0
12213,370000,296000,0,0,0,0,0,0,-1,6823,6000,823,0,26501,27011,-510,-1,32774,15004,17770,0,32645,10000,22645
12214,50000,40000,1,1,0,0,0,0,0,53278,2353,50925,0,19437,39886,-20449,-1,19845,704,19141,0,19911,730,19181
12215,150000,120000,0,0,0,0,0,0,0,66432,0,66432,2,73312,8023,65289,2,72015,0,72015,2,76521,5700,70821
12216,20000,16000,1,1,0,0,0,0,0,49562,2420,47142,0,4410,88,4322,0,0,0,0,0,0,0,0
12217,50000,40000,0,0,0,0,0,0,-1,5095,5095,0,-1,14867,14867,0,-1,8037,8037,0,-1,2642,2642,0
12218,200000,160000,0,0,0,0,0,1,2,120005,5812,114193,0,121023,4500,116523,0,128387,9352,119035,0,130960,4700,126260
12219,200000,160000,0,1,0,0,0,0,0,183255,7000,176255,0,147612,5500,142112,0,148088,6000,142088,0,99985,4220,95765
12220,70000,56000,0,0,0,1,0,0,0,56480,3000,53480,0,57253,2500,54753,0,59150,3000,56150,0,0,0,0
12221,70000,56000,0,0,0,0,0,0,0,39357,1700,37657,0,40302,1600,38702,0,41202,1700,39502,0,41865,1500,40365
12222,90000,72000,1,1,0,0,0,0,0,94475,4000,90475,0,39368,1000,38368,0,34884,698,34186,0,424,424,0
12223,110000,88000,0,0,0,0,0,1,2,2625,1000,1625,0,2625,0,2625,0,0,0,0,0,0,0,0
12224,140000,112000,0,0,0,0,0,1,3,18104,1300,16804,2,17516,0,17516,2,18721,1500,17221,2,18280,0,18280
12225,50000,40000,0,0,0,0,0,0,0,0,0,0,0,5369,5369,0,-1,3746,0,3746,0,9408,9000,408
12226,70000,56000,0,0,0,0,0,0,0,3810,1500,2310,0,2790,0,2790,0,0,0,0,0,4513,4513,0
12227,260000,208000,0,0,0,0,0,0,0,112014,5000,107014,0,107404,3000,104404,0,46866,2000,44866,0,11950,433,11517
12228,70000,56000,1,1,1,0,0,1,0,131412,2523,128889,0,63823,2441,61382,0,52339,3038,49301,0,40836,2029,38807
12229,50000,40000,0,1,1,0,0,0,0,47151,5300,41851,0,47251,1500,45751,0,20515,1100,19415,0,19404,1000,18404
12230,300000,240000,0,0,0,0,0,0,0,206885,26531,180354,0,169901,10017,159884,0,170540,9123,161417,0,152188,10259,141929
12231,310000,248000,0,0,0,0,0,0,-2,780,1003,-223,-2,0,0,0,-2,0,0,0,-2,291,291,0
12232,20000,16000,0,1,1,1,1,0,0,18333,0,18333,2,18848,820,18028,0,30190,1025,29165,0,19664,1113,18551
12233,30000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
12234,90000,72000,0,0,0,0,0,1,-1,1897,1897,0,-1,1190,0,1190,0,0,0,0,0,0,0,0
12235,60000,48000,0,0,0,0,0,0,0,35850,5000,30850,0,37165,2000,35165,0,39490,2898,36592,0,25854,0,25854
12236,230000,184000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0
12237,210000,168000,0,0,0,0,0,0,0,27180,1500,25680,0,27035,1000,26035,0,27390,1500,25890,0,28045,2000,26045
12238,80000,64000,0,0,0,0,0,0,-2,798,800,-2,-2,-2,0,-2,-2,748,750,-2,-2,708,810,-102
12239,90000,72000,0,0,0,0,0,0,0,45868,2052,43816,0,47535,2719,44816,0,40920,0,40920,2,38622,1600,37022
12240,30000,24000,0,0,0,0,0,1,0,19965,1500,18465,0,20865,1400,19465,0,23465,3000,20465,0,24465,1000,23465
12241,500000,400000,0,0,0,0,0,0,-2,15734,16392,-658,-2,-101,470,-571,-2,27145,27916,-771,-2,1479,1994,-515
12242,250000,200000,0,0,0,0,0,0,0,33227,10000,23227,0,33732,3000,30732,0,32245,3000,29245,0,37589,8000,29589
12243,220000,176000,0,0,1,1,0,1,3,183158,10000,173158,2,183890,6300,177590,2,179764,0,179764,2,181627,6118,175509
12244,20000,16000,0,0,1,1,1,1,0,18667,5000,13667,0,18072,0,18072,2,18120,640,17480,0,19329,1497,17832
12245,30000,24000,0,0,0,0,0,0,2,1736,1736,0,-1,1170,0,1170,2,780,0,780,0,780,0,780
12246,80000,64000,0,0,0,0,0,1,2,34144,0,34144,2,34820,1243,33577,0,35553,1291,34262,0,36258,1297,34961
12247,400000,320000,0,0,0,0,0,0,-1,6725,6742,-17,-1,6016,1435,4581,0,8985,9030,-45,-1,14705,14778,-73
12248,160000,128000,0,0,0,0,0,0,0,34983,3000,31983,0,26514,2000,24514,0,17602,1000,16602,0,9308,2000,7308
12249,320000,256000,0,0,0,0,0,0,0,189018,189018,0,-1,131916,132846,-930,-1,258800,130400,128400,0,96900,193800,-96900
12250,260000,208000,0,0,0,0,0,0,-1,-604,1236,-1840,-2,-920,316,-1236,-2,-1236,316,-1552,-2,-1552,316,-1868
12251,100000,80000,0,0,0,0,0,0,2,21904,0,21904,2,23531,2000,21531,0,24636,1500,23136,0,25592,1500,24092
12252,20000,16000,0,1,1,1,1,0,0,18589,2000,16589,0,18607,2001,16606,0,19892,2001,17891,0,24338,100,24238
12253,100000,80000,0,0,0,0,0,1,2,31407,1100,30307,2,30603,0,30603,2,31411,1300,30111,0,32089,1200,30889
12254,270000,216000,0,0,0,0,0,1,2,164009,0,164009,2,161843,3451,158392,0,151862,5004,146858,0,0,0,0
12255,80000,64000,0,1,0,0,0,0,0,71029,4000,67029,0,67915,10000,57915,0,69190,11700,57490,0,53606,53606,0
12256,270000,216000,0,0,0,0,0,0,0,53401,2028,51373,0,51401,5010,46391,0,36177,5000,31177,0,29209,5000,24209
12257,140000,112000,0,1,1,1,1,1,2,128116,5000,123116,0,136956,11000,125956,0,134665,0,134665,2,142199,10000,132199
12258,360000,288000,0,0,0,0,0,0,0,182886,7565,175321,0,109556,4100,105456,0,111286,4027,107259,0,90580,3445,87135
12259,180000,144000,0,0,0,0,0,0,-1,1099,1099,0,-1,1099,1099,0,-1,0,0,0,-1,1099,1099,0
12260,500000,400000,0,0,0,0,0,0,0,117606,6000,111606,0,18343,1889,16454,0,15737,3781,11956,0,203291,208122,-4831
12261,450000,360000,0,0,0,0,0,0,-2,3581,3581,0,-1,3654,73,3581,0,0,0,0,0,0,0,0
12262,260000,208000,0,0,0,0,0,0,-1,316,316,0,-1,316,316,0,-1,316,316,0,-1,466,466,0
12263,400000,320000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12264,400000,320000,0,0,0,0,0,0,-2,2651,2651,0,-2,0,0,0,-2,644,644,0,-2,636,636,0
12265,290000,232000,0,0,0,0,0,0,2,1814,1814,0,-1,8537,8537,0,-1,25576,25576,0,-1,13475,13475,0
12266,30000,24000,0,1,1,1,1,0,0,28133,1597,26536,0,28780,1634,27146,0,28756,1000,27756,0,29566,1124,28442
12267,310000,248000,0,0,0,0,0,0,0,245458,10500,234958,0,249435,14000,235435,0,240521,10000,230521,0,246525,10000,236525
12268,20000,16000,0,1,0,0,0,0,0,19701,1000,18701,0,3486,400,3086,0,199,199,0,-1,0,0,0
12269,260000,208000,0,0,0,0,0,0,-1,558,558,0,-1,218,218,0,-1,0,0,0,-1,0,0,0
12270,90000,72000,0,0,0,0,0,0,0,72163,2271,69892,0,27124,1400,25724,0,27724,1000,26724,0,28724,1000,27724
12271,80000,64000,1,1,1,0,0,1,0,108486,2698,105788,0,94119,2172,91947,0,18809,376,18433,0,40619,40619,0
12272,90000,72000,0,0,0,0,0,1,0,14895,1200,13695,0,25195,10500,14695,0,23769,7000,16769,0,2269,1000,1269
12273,320000,256000,0,0,0,0,0,0,0,33674,2020,31654,0,34259,1605,32654,0,62546,30039,32507,0,106857,65000,41857
12274,430000,344000,0,0,0,0,0,1,-1,29199,0,29199,2,30267,2000,28267,0,49268,20000,29268,0,48241,15000,33241
12275,230000,184000,0,0,0,0,0,0,0,164602,6264,158338,0,136569,10000,126569,0,139522,5028,134494,0,132239,5000,127239
12276,260000,208000,0,0,0,0,0,0,0,103745,3650,100095,0,90818,5000,85818,0,92640,3640,89000,0,94338,3500,90838
12277,60000,48000,0,0,0,0,0,1,-1,948,0,948,3,632,0,632,2,316,0,316,0,316,316,0
12278,70000,56000,0,0,0,0,0,0,0,7514,1132,6382,0,8582,1200,7382,0,9038,600,8438,0,9490,600,8890
12279,50000,40000,0,0,0,0,0,0,0,9923,1200,8723,0,10126,350,9776,0,10113,400,9713,0,10130,360,9770
12280,100000,80000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,150,1323,-1173,-2,167,167,0
12281,380000,304000,0,0,0,0,0,0,0,2302,2300,2,0,20798,9947,10851,-1,16394,16400,-6,-1,26002,18000,8002
12282,210000,168000,0,0,0,0,0,0,0,9825,1173,8652,0,10838,1186,9652,0,12652,2000,10652,0,13060,1000,12060
12283,50000,40000,0,0,0,0,0,1,3,15888,2000,13888,2,15335,0,15335,2,16485,1400,15085,2,16070,0,16070
12284,80000,64000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
12285,340000,272000,1,1,1,1,1,0,0,534137,20137,514000,0,466565,16565,450000,0,466774,16774,450000,0,471573,21573,450000
12286,150000,120000,0,0,0,0,0,0,0,69790,3001,66789,0,71535,3001,68534,0,73131,3013,70118,0,72502,3133,69369
12287,300000,240000,0,0,0,0,0,0,-2,-14998,33,-15031,-2,10980,30044,-19064,-2,1123,12,1111,-2,4665,11493,-6828
12288,420000,336000,0,0,0,0,0,0,0,119543,4600,114943,0,122851,5000,117851,0,126007,5000,121007,0,129144,5000,124144
12289,50000,40000,0,0,0,0,0,0,0,17516,1590,15926,0,17926,1000,16926,0,18487,1000,17487,0,19029,1000,18029
12290,320000,256000,0,0,0,0,0,0,-1,20012,20012,0,-1,34438,15000,19438,0,1082,1082,0,-1,8807,8807,0
12291,230000,184000,0,0,0,0,0,0,-2,29977,29989,-12,-2,5608,5608,0,-2,0,0,0,-2,0,0,0
12292,80000,64000,0,0,0,0,0,1,2,17834,1500,16334,2,17250,0,17250,2,18470,1500,16970,2,18023,0,18023
12293,20000,16000,0,0,0,0,0,1,0,12520,1600,10920,0,12714,700,12014,0,13059,700,12359,0,13193,500,12693
12294,360000,288000,0,0,0,0,0,0,-2,-2,2,-4,-2,468,470,-2,-2,-8,0,-8,-2,2496,2504,-8
12295,180000,144000,0,0,0,0,0,1,2,0,0,0,2,8941,8941,0,-1,5181,0,5181,0,5181,0,5181
12296,60000,48000,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12297,20000,16000,0,1,1,1,1,1,0,20601,4500,16101,0,19952,0,19952,2,19586,671,18915,0,18528,700,17828
12298,150000,120000,1,1,0,0,0,0,0,314201,13700,300501,0,84135,15000,69135,0,90500,7500,83000,0,0,0,0
12299,230000,184000,0,1,0,0,0,0,2,223872,3600,220272,2,98219,0,98219,2,100276,3628,96648,0,102263,3643,98620
12300,180000,144000,0,0,0,0,0,0,-1,3430,3430,0,-1,8430,5000,3430,0,92925,92925,0,-1,88283,5000,83283
12301,40000,32000,0,1,1,1,1,0,0,38582,0,38582,2,39478,1858,37620,0,39620,1500,38120,0,38687,5000,33687
12302,180000,144000,0,0,0,0,0,1,0,60790,1807,58983,0,50479,2000,48479,0,28739,4000,24739,0,18037,0,18037
12303,150000,120000,0,0,0,0,0,0,0,37713,2000,35713,0,35592,2000,33592,0,35808,1300,34508,0,36730,1500,35230
12304,300000,240000,0,1,1,1,1,0,0,308038,13116,294922,0,306154,11000,295154,0,295664,11000,284664,0,290329,12000,278329
12305,500000,400000,0,0,0,0,0,0,-1,24754,24902,-148,-1,21443,21479,-36,-1,13892,11465,2427,0,11241,11356,-115
12306,300000,240000,0,0,0,0,0,0,-2,2541,2541,0,-2,730,730,0,-2,1350,1350,0,-2,2100,2100,0
12307,250000,200000,0,0,0,0,0,0,-1,6282,6282,0,-1,4140,4140,0,-1,5211,5211,0,-1,5211,5211,0
12308,120000,96000,0,0,0,0,0,0,0,36175,1908,34267,0,15833,566,15267,0,16170,591,15579,0,16897,1000,15897
12309,60000,48000,0,1,0,0,0,0,0,56167,6000,50167,0,28609,17000,11609,0,27660,1984,25676,0,27059,1100,25959
12310,230000,184000,0,0,0,0,0,0,0,86954,5000,81954,0,76098,3000,73098,0,76501,4000,72501,0,64763,5000,59763
12311,20000,16000,0,0,1,1,1,1,0,17963,2200,15763,2,17386,0,17386,3,16809,0,16809,2,18137,1600,16537
12312,140000,112000,0,0,0,0,0,0,0,26141,2000,24141,0,24958,2000,22958,0,27574,3000,24574,0,27151,1661,25490
12313,20000,16000,0,0,0,1,1,0,0,808,404,404,-1,18910,19000,-90,-1,19306,677,18629,0,19809,800,19009
12314,50000,40000,0,1,0,0,0,0,0,42725,2206,40519,0,40802,3000,37802,0,42422,3000,39422,0,47912,8000,39912
12315,120000,96000,0,1,1,1,1,0,0,105326,4000,101326,0,111987,10000,101987,0,112652,4000,108652,0,114337,5000,109337
12316,140000,112000,0,1,1,1,1,0,0,135505,5000,130505,0,137629,5000,132629,0,120147,4300,115847,0,122247,5000,117247
12317,360000,288000,0,0,0,0,0,1,-1,106276,100000,6276,0,73331,73427,-96,-1,7759,7759,0,-1,31840,31840,0
12318,70000,56000,0,0,0,0,0,1,0,340,340,0,-1,1430,1480,-50,-1,930,0,930,2,4110,4110,0
12319,160000,128000,0,0,0,0,0,0,-2,1945,1945,0,-2,1934,1934,0,-2,2045,2056,-11,-2,1938,1938,0
12320,30000,24000,0,0,0,0,0,1,2,-1170,0,-1170,-2,-1560,0,-1560,-2,-1950,0,-1950,-2,-1620,1620,-3240
12321,100000,80000,0,0,0,0,0,0,2,17514,0,17514,2,20207,3000,17207,2,19745,0,19745,2,20263,1000,19263
12322,270000,216000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12323,360000,288000,0,0,0,0,0,0,-1,3588,3588,0,-1,2589,0,2589,0,1549,0,1549,0,1278,1278,0
12324,400000,320000,0,0,0,0,0,1,-2,7017,7018,-1,-2,10525,10542,-17,-2,13295,13378,-83,-2,11024,11045,-21
12325,300000,240000,0,0,0,0,0,0,0,220004,7117,212887,0,18715,1285,17430,0,18675,702,17973,0,18693,810,17883
12326,320000,256000,0,0,0,0,0,0,-2,5406,5406,0,-2,3144,3157,-13,-2,1644,1644,0,-2,1925,1925,0
12327,80000,64000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
12328,120000,96000,0,0,0,0,0,1,-2,-1050,0,-1050,-2,-1910,0,-1910,-2,240,2150,-1910,-1,1010,1200,-190
12329,170000,136000,0,0,0,0,0,0,-1,360,360,0,-1,360,360,0,-1,360,360,0,-1,870,870,0
12330,220000,176000,0,0,0,0,0,0,-1,5874,5874,0,-1,416,416,0,-1,416,416,0,-1,416,416,0
12331,20000,16000,0,0,0,0,0,0,-1,2257,1267,990,0,2641,1648,993,0,5041,4041,1000,0,248,0,248
12332,500000,400000,0,0,0,0,0,0,0,76452,5331,71121,0,20965,10000,10965,0,50466,30000,20466,0,61566,12000,49566
12333,330000,264000,0,0,0,0,0,0,-2,-2437,0,-2437,-2,95131,102680,-7549,-1,46017,1728,44289,0,46470,1695,44775
12334,150000,120000,0,0,0,0,0,1,-2,131,131,0,-2,987,987,0,-2,0,400,-400,-2,14001,14001,0
12335,160000,128000,0,0,0,0,0,0,-1,316,316,0,-1,316,316,0,-1,316,316,0,-1,316,316,0
12336,20000,16000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,17330,17330,0,-1,16066,738,15328
12337,160000,128000,0,0,0,0,0,0,0,89120,5000,84120,0,88854,3096,85758,0,84598,3100,81498,0,86309,4000,82309
